Date,Open,High,Low,Close,Volume
23-Apr-15,-,-,-,0.57,-
22-Apr-15,-,-,-,0.57,-
21-Apr-15,-,-,-,0.57,-
20-Apr-15,-,-,-,0.56,-
19-Apr-15,-,-,-,0.56,-
18-Apr-15,-,-,-,0.56,-
17-Apr-15,-,-,-,0.55,-
16-Apr-15,-,-,-,0.55,-
15-Apr-15,-,-,-,0.55,-
14-Apr-15,-,-,-,0.55,-
13-Apr-15,-,-,-,0.56,-
12-Apr-15,-,-,-,0.56,-
11-Apr-15,-,-,-,0.55,-
10-Apr-15,-,-,-,0.56,-
9-Apr-15,-,-,-,0.56,-
8-Apr-15,-,-,-,0.56,-
7-Apr-15,-,-,-,0.56,-
6-Apr-15,-,-,-,0.56,-
5-Apr-15,-,-,-,0.56,-
4-Apr-15,-,-,-,0.57,-
3-Apr-15,-,-,-,0.57,-
2-Apr-15,-,-,-,0.57,-
1-Apr-15,-,-,-,0.57,-
31-Mar-15,-,-,-,0.57,-
30-Mar-15,-,-,-,0.57,-
29-Mar-15,-,-,-,0.57,-
28-Mar-15,-,-,-,0.57,-
27-Mar-15,-,-,-,0.58,-
26-Mar-15,-,-,-,0.57,-
25-Mar-15,-,-,-,0.57,-
24-Mar-15,-,-,-,0.57,-
23-Mar-15,-,-,-,0.57,-
22-Mar-15,-,-,-,0.57,-
21-Mar-15,-,-,-,0.57,-
20-Mar-15,-,-,-,0.57,-
19-Mar-15,-,-,-,0.57,-
18-Mar-15,-,-,-,0.57,-
17-Mar-15,-,-,-,0.57,-
16-Mar-15,-,-,-,0.57,-
15-Mar-15,-,-,-,0.57,-
14-Mar-15,-,-,-,0.57,-
13-Mar-15,-,-,-,0.57,-
12-Mar-15,-,-,-,0.57,-
11-Mar-15,-,-,-,0.58,-
10-Mar-15,-,-,-,0.58,-
9-Mar-15,-,-,-,0.58,-
8-Mar-15,-,-,-,0.58,-
7-Mar-15,-,-,-,0.59,-
6-Mar-15,-,-,-,0.59,-
5-Mar-15,-,-,-,0.59,-
4-Mar-15,-,-,-,0.59,-
3-Mar-15,-,-,-,0.58,-
2-Mar-15,-,-,-,0.58,-
1-Mar-15,-,-,-,0.57,-
28-Feb-15,-,-,-,0.58,-
27-Feb-15,-,-,-,0.58,-
26-Feb-15,-,-,-,0.58,-
25-Feb-15,-,-,-,0.58,-
24-Feb-15,-,-,-,0.58,-
23-Feb-15,-,-,-,0.59,-
22-Feb-15,-,-,-,0.60,-
21-Feb-15,-,-,-,0.60,-
20-Feb-15,-,-,-,0.60,-
19-Feb-15,-,-,-,0.59,-
18-Feb-15,-,-,-,0.60,-
17-Feb-15,-,-,-,0.59,-
16-Feb-15,-,-,-,0.59,-
15-Feb-15,-,-,-,0.58,-
14-Feb-15,-,-,-,0.58,-
13-Feb-15,-,-,-,0.59,-
12-Feb-15,-,-,-,0.59,-
11-Feb-15,-,-,-,0.59,-
10-Feb-15,-,-,-,0.59,-
9-Feb-15,-,-,-,0.59,-
8-Feb-15,-,-,-,0.60,-
7-Feb-15,-,-,-,0.60,-
6-Feb-15,-,-,-,0.60,-
5-Feb-15,-,-,-,0.60,-
4-Feb-15,-,-,-,0.60,-
3-Feb-15,-,-,-,0.60,-
2-Feb-15,-,-,-,0.60,-
1-Feb-15,-,-,-,0.60,-
31-Jan-15,-,-,-,0.61,-
30-Jan-15,-,-,-,0.61,-
29-Jan-15,-,-,-,0.61,-
28-Jan-15,-,-,-,0.61,-
27-Jan-15,-,-,-,0.61,-
26-Jan-15,-,-,-,0.61,-
25-Jan-15,-,-,-,0.62,-
24-Jan-15,-,-,-,0.61,-
23-Jan-15,-,-,-,0.62,-
22-Jan-15,-,-,-,0.62,-
21-Jan-15,-,-,-,0.62,-
20-Jan-15,-,-,-,0.62,-
19-Jan-15,-,-,-,0.62,-
18-Jan-15,-,-,-,0.61,-
17-Jan-15,-,-,-,0.61,-
16-Jan-15,-,-,-,0.62,-
15-Jan-15,-,-,-,0.62,-
14-Jan-15,-,-,-,0.63,-
13-Jan-15,-,-,-,0.64,-
12-Jan-15,-,-,-,0.64,-
11-Jan-15,-,-,-,0.65,-
10-Jan-15,-,-,-,0.65,-
9-Jan-15,-,-,-,0.66,-
8-Jan-15,-,-,-,0.68,-
7-Jan-15,-,-,-,0.68,-
6-Jan-15,-,-,-,0.69,-
5-Jan-15,-,-,-,0.70,-
4-Jan-15,-,-,-,0.71,-
3-Jan-15,-,-,-,0.72,-
2-Jan-15,-,-,-,0.74,-
1-Jan-15,-,-,-,0.76,-
31-Dec-14,-,-,-,0.78,-
30-Dec-14,-,-,-,0.80,-
29-Dec-14,-,-,-,0.83,-
28-Dec-14,-,-,-,0.82,-
27-Dec-14,-,-,-,0.82,-
26-Dec-14,-,-,-,0.80,-
25-Dec-14,-,-,-,0.77,-
24-Dec-14,-,-,-,0.74,-
23-Dec-14,-,-,-,0.72,-
22-Dec-14,-,-,-,0.69,-
21-Dec-14,-,-,-,0.68,-
20-Dec-14,-,-,-,0.69,-
19-Dec-14,-,-,-,0.69,-
18-Dec-14,-,-,-,0.69,-
17-Dec-14,-,-,-,0.69,-
16-Dec-14,-,-,-,0.68,-
15-Dec-14,-,-,-,0.68,-
14-Dec-14,-,-,-,0.69,-
13-Dec-14,-,-,-,0.69,-
12-Dec-14,-,-,-,0.68,-
11-Dec-14,-,-,-,0.68,-
10-Dec-14,-,-,-,0.68,-
9-Dec-14,-,-,-,0.68,-
8-Dec-14,-,-,-,0.69,-
7-Dec-14,-,-,-,0.71,-
6-Dec-14,-,-,-,0.72,-
5-Dec-14,-,-,-,0.75,-
4-Dec-14,-,-,-,0.81,-
3-Dec-14,-,-,-,0.86,-
2-Dec-14,-,-,-,0.88,-
1-Dec-14,-,-,-,0.88,-
30-Nov-14,-,-,-,0.88,-
29-Nov-14,-,-,-,0.88,-
28-Nov-14,-,-,-,0.86,-
27-Nov-14,-,-,-,0.81,-
26-Nov-14,-,-,-,0.76,-
25-Nov-14,-,-,-,0.74,-
24-Nov-14,-,-,-,0.73,-
23-Nov-14,-,-,-,0.72,-
22-Nov-14,-,-,-,0.71,-
21-Nov-14,-,-,-,0.70,-
20-Nov-14,-,-,-,0.69,-
19-Nov-14,-,-,-,0.69,-
18-Nov-14,-,-,-,0.69,-
17-Nov-14,-,-,-,0.69,-
16-Nov-14,-,-,-,0.68,-
15-Nov-14,-,-,-,0.67,-
14-Nov-14,-,-,-,0.67,-
13-Nov-14,-,-,-,0.66,-
12-Nov-14,-,-,-,0.66,-
11-Nov-14,-,-,-,0.65,-
10-Nov-14,-,-,-,0.63,-
9-Nov-14,-,-,-,0.63,-
8-Nov-14,-,-,-,0.62,-
7-Nov-14,-,-,-,0.61,-
6-Nov-14,-,-,-,0.60,-
5-Nov-14,-,-,-,0.60,-
4-Nov-14,-,-,-,0.59,-
3-Nov-14,-,-,-,0.59,-
2-Nov-14,-,-,-,0.58,-
1-Nov-14,-,-,-,0.58,-
31-Oct-14,-,-,-,0.57,-
30-Oct-14,-,-,-,0.58,-
29-Oct-14,-,-,-,0.58,-
28-Oct-14,-,-,-,0.58,-
27-Oct-14,-,-,-,0.59,-
26-Oct-14,-,-,-,0.59,-
25-Oct-14,-,-,-,0.59,-
24-Oct-14,-,-,-,0.59,-
23-Oct-14,-,-,-,0.59,-
22-Oct-14,-,-,-,0.59,-
21-Oct-14,-,-,-,0.58,-
20-Oct-14,-,-,-,0.58,-
19-Oct-14,-,-,-,0.58,-
18-Oct-14,-,-,-,0.58,-
17-Oct-14,-,-,-,0.58,-
16-Oct-14,-,-,-,0.58,-
15-Oct-14,-,-,-,0.58,-
14-Oct-14,-,-,-,0.58,-
13-Oct-14,-,-,-,0.58,-
12-Oct-14,-,-,-,0.57,-
11-Oct-14,-,-,-,0.57,-
10-Oct-14,-,-,-,0.57,-
9-Oct-14,-,-,-,0.57,-
8-Oct-14,-,-,-,0.57,-
7-Oct-14,-,-,-,0.58,-
6-Oct-14,-,-,-,0.58,-
5-Oct-14,-,-,-,0.58,-
4-Oct-14,-,-,-,0.58,-
3-Oct-14,-,-,-,0.58,-
2-Oct-14,-,-,-,0.57,-
1-Oct-14,-,-,-,0.57,-
30-Sep-14,-,-,-,0.57,-
29-Sep-14,-,-,-,0.57,-
28-Sep-14,-,-,-,0.57,-
27-Sep-14,-,-,-,0.57,-
26-Sep-14,-,-,-,0.56,-
25-Sep-14,-,-,-,0.56,-
24-Sep-14,-,-,-,0.57,-
23-Sep-14,-,-,-,0.57,-
22-Sep-14,-,-,-,0.57,-
21-Sep-14,-,-,-,0.57,-
20-Sep-14,-,-,-,0.57,-
19-Sep-14,-,-,-,0.57,-
18-Sep-14,-,-,-,0.57,-
17-Sep-14,-,-,-,0.57,-
16-Sep-14,-,-,-,0.57,-
15-Sep-14,-,-,-,0.57,-
14-Sep-14,-,-,-,0.57,-
13-Sep-14,-,-,-,0.57,-
12-Sep-14,-,-,-,0.57,-
11-Sep-14,-,-,-,0.57,-
10-Sep-14,-,-,-,0.58,-
9-Sep-14,-,-,-,0.58,-
8-Sep-14,-,-,-,0.59,-
7-Sep-14,-,-,-,0.60,-
6-Sep-14,-,-,-,0.61,-
5-Sep-14,-,-,-,0.62,-
4-Sep-14,-,-,-,0.62,-
3-Sep-14,-,-,-,0.62,-
2-Sep-14,-,-,-,0.62,-
1-Sep-14,-,-,-,0.62,-
31-Aug-14,-,-,-,0.61,-
30-Aug-14,-,-,-,0.61,-
29-Aug-14,-,-,-,0.61,-
28-Aug-14,-,-,-,0.60,-
27-Aug-14,-,-,-,0.61,-
26-Aug-14,-,-,-,0.61,-
25-Aug-14,-,-,-,0.61,-
24-Aug-14,-,-,-,0.61,-
23-Aug-14,-,-,-,0.61,-
22-Aug-14,-,-,-,0.60,-
21-Aug-14,-,-,-,0.61,-
20-Aug-14,-,-,-,0.60,-
19-Aug-14,-,-,-,0.60,-
18-Aug-14,-,-,-,0.60,-
17-Aug-14,-,-,-,0.59,-
16-Aug-14,-,-,-,0.59,-
15-Aug-14,-,-,-,0.59,-
14-Aug-14,-,-,-,0.59,-
13-Aug-14,-,-,-,0.59,-
12-Aug-14,-,-,-,0.59,-
11-Aug-14,-,-,-,0.59,-
10-Aug-14,-,-,-,0.60,-
9-Aug-14,-,-,-,0.60,-
8-Aug-14,-,-,-,0.60,-
7-Aug-14,-,-,-,0.60,-
6-Aug-14,-,-,-,0.60,-
5-Aug-14,-,-,-,0.60,-
4-Aug-14,-,-,-,0.60,-
3-Aug-14,-,-,-,0.61,-
2-Aug-14,-,-,-,0.61,-
1-Aug-14,-,-,-,0.61,-
31-Jul-14,-,-,-,0.62,-
30-Jul-14,-,-,-,0.62,-
29-Jul-14,-,-,-,0.62,-
28-Jul-14,-,-,-,0.61,-
27-Jul-14,-,-,-,0.61,-
26-Jul-14,-,-,-,0.61,-
25-Jul-14,-,-,-,0.60,-
24-Jul-14,-,-,-,0.60,-
23-Jul-14,-,-,-,0.60,-
22-Jul-14,-,-,-,0.61,-
21-Jul-14,-,-,-,0.61,-
20-Jul-14,-,-,-,0.61,-
19-Jul-14,-,-,-,0.60,-
18-Jul-14,-,-,-,0.60,-
17-Jul-14,-,-,-,0.60,-
16-Jul-14,-,-,-,0.60,-
15-Jul-14,-,-,-,0.60,-
14-Jul-14,-,-,-,0.59,-
13-Jul-14,-,-,-,0.60,-
12-Jul-14,-,-,-,0.60,-
11-Jul-14,-,-,-,0.60,-
10-Jul-14,-,-,-,0.61,-
9-Jul-14,-,-,-,0.61,-
8-Jul-14,-,-,-,0.61,-
7-Jul-14,-,-,-,0.61,-
6-Jul-14,-,-,-,0.61,-
5-Jul-14,-,-,-,0.61,-
4-Jul-14,-,-,-,0.61,-
3-Jul-14,-,-,-,0.61,-
2-Jul-14,-,-,-,0.60,-
1-Jul-14,-,-,-,0.60,-
30-Jun-14,-,-,-,0.60,-
29-Jun-14,-,-,-,0.60,-
28-Jun-14,-,-,-,0.59,-
27-Jun-14,-,-,-,0.59,-
26-Jun-14,-,-,-,0.59,-
25-Jun-14,-,-,-,0.59,-
24-Jun-14,-,-,-,0.59,-
23-Jun-14,-,-,-,0.59,-
22-Jun-14,-,-,-,0.58,-
21-Jun-14,-,-,-,0.58,-
20-Jun-14,-,-,-,0.58,-
19-Jun-14,-,-,-,0.57,-
18-Jun-14,-,-,-,0.57,-
17-Jun-14,-,-,-,0.56,-
16-Jun-14,-,-,-,0.56,-
15-Jun-14,-,-,-,0.57,-
14-Jun-14,-,-,-,0.57,-
13-Jun-14,-,-,-,0.57,-
12-Jun-14,-,-,-,0.57,-
11-Jun-14,-,-,-,0.57,-
10-Jun-14,-,-,-,0.57,-
9-Jun-14,-,-,-,0.57,-
8-Jun-14,-,-,-,0.57,-
7-Jun-14,-,-,-,0.57,-
6-Jun-14,-,-,-,0.57,-
5-Jun-14,-,-,-,0.57,-
4-Jun-14,-,-,-,0.58,-
3-Jun-14,-,-,-,0.58,-
2-Jun-14,-,-,-,0.58,-
1-Jun-14,-,-,-,0.59,-
31-May-14,-,-,-,0.59,-
30-May-14,-,-,-,0.60,-
29-May-14,-,-,-,0.60,-
28-May-14,-,-,-,0.60,-
27-May-14,-,-,-,0.62,-
26-May-14,-,-,-,0.61,-
25-May-14,-,-,-,0.60,-
24-May-14,-,-,-,0.60,-
23-May-14,-,-,-,0.59,-
22-May-14,-,-,-,0.59,-
21-May-14,-,-,-,0.58,-
20-May-14,-,-,-,0.57,-
19-May-14,-,-,-,0.56,-
18-May-14,-,-,-,0.57,-
17-May-14,-,-,-,0.56,-
16-May-14,-,-,-,0.56,-
15-May-14,-,-,-,0.56,-
14-May-14,-,-,-,0.56,-
13-May-14,-,-,-,0.56,-
12-May-14,-,-,-,0.56,-
11-May-14,-,-,-,0.56,-
10-May-14,-,-,-,0.57,-
9-May-14,-,-,-,0.57,-
8-May-14,-,-,-,0.57,-
7-May-14,-,-,-,0.57,-
6-May-14,-,-,-,0.57,-
5-May-14,-,-,-,0.57,-
4-May-14,-,-,-,0.57,-
3-May-14,-,-,-,0.57,-
2-May-14,-,-,-,0.57,-
1-May-14,-,-,-,0.57,-
30-Apr-14,-,-,-,0.57,-
29-Apr-14,-,-,-,0.57,-
28-Apr-14,-,-,-,0.57,-
27-Apr-14,-,-,-,0.57,-
26-Apr-14,-,-,-,0.56,-
25-Apr-14,-,-,-,0.56,-
24-Apr-14,-,-,-,0.56,-
23-Apr-14,-,-,-,0.56,-
22-Apr-14,-,-,-,0.56,-
21-Apr-14,-,-,-,0.56,-
20-Apr-14,-,-,-,0.56,-
19-Apr-14,-,-,-,0.56,-
18-Apr-14,-,-,-,0.55,-
17-Apr-14,-,-,-,0.54,-
16-Apr-14,-,-,-,0.54,-
15-Apr-14,-,-,-,0.54,-
14-Apr-14,-,-,-,0.54,-
13-Apr-14,-,-,-,0.54,-
12-Apr-14,-,-,-,0.54,-
11-Apr-14,-,-,-,0.55,-
10-Apr-14,-,-,-,0.55,-
9-Apr-14,-,-,-,0.55,-
8-Apr-14,-,-,-,0.56,-
7-Apr-14,-,-,-,0.56,-
6-Apr-14,-,-,-,0.56,-
5-Apr-14,-,-,-,0.56,-
4-Apr-14,-,-,-,0.56,-
3-Apr-14,-,-,-,0.56,-
2-Apr-14,-,-,-,0.56,-
1-Apr-14,-,-,-,0.56,-
31-Mar-14,-,-,-,0.57,-
30-Mar-14,-,-,-,0.57,-
29-Mar-14,-,-,-,0.57,-
28-Mar-14,-,-,-,0.57,-
27-Mar-14,-,-,-,0.57,-
26-Mar-14,-,-,-,0.57,-
25-Mar-14,-,-,-,0.57,-
24-Mar-14,-,-,-,0.57,-
23-Mar-14,-,-,-,0.56,-
22-Mar-14,-,-,-,0.56,-
21-Mar-14,-,-,-,0.57,-
20-Mar-14,-,-,-,0.57,-
19-Mar-14,-,-,-,0.57,-
18-Mar-14,-,-,-,0.57,-
17-Mar-14,-,-,-,0.57,-
16-Mar-14,-,-,-,0.57,-
15-Mar-14,-,-,-,0.57,-
14-Mar-14,-,-,-,0.57,-
13-Mar-14,-,-,-,0.57,-
12-Mar-14,-,-,-,0.57,-
11-Mar-14,-,-,-,0.58,-
10-Mar-14,-,-,-,0.58,-
9-Mar-14,-,-,-,0.58,-
8-Mar-14,-,-,-,0.58,-
7-Mar-14,-,-,-,0.58,-
6-Mar-14,-,-,-,0.58,-
5-Mar-14,-,-,-,0.58,-
4-Mar-14,-,-,-,0.58,-
3-Mar-14,-,-,-,0.58,-
2-Mar-14,-,-,-,0.58,-
1-Mar-14,-,-,-,0.58,-
28-Feb-14,-,-,-,0.58,-
27-Feb-14,-,-,-,0.58,-
26-Feb-14,-,-,-,0.58,-
25-Feb-14,-,-,-,0.58,-
24-Feb-14,-,-,-,0.58,-
23-Feb-14,-,-,-,0.59,-
22-Feb-14,-,-,-,0.60,-
21-Feb-14,-,-,-,0.60,-
20-Feb-14,-,-,-,0.60,-
19-Feb-14,-,-,-,0.61,-
18-Feb-14,-,-,-,0.60,-
17-Feb-14,-,-,-,0.60,-
16-Feb-14,-,-,-,0.59,-
15-Feb-14,-,-,-,0.59,-
14-Feb-14,-,-,-,0.59,-
13-Feb-14,-,-,-,0.59,-
12-Feb-14,-,-,-,0.59,-
11-Feb-14,-,-,-,0.60,-
10-Feb-14,-,-,-,0.60,-
9-Feb-14,-,-,-,0.59,-
8-Feb-14,-,-,-,0.59,-
7-Feb-14,-,-,-,0.58,-
6-Feb-14,-,-,-,0.58,-
5-Feb-14,-,-,-,0.58,-
4-Feb-14,-,-,-,0.58,-
3-Feb-14,-,-,-,0.58,-
2-Feb-14,-,-,-,0.58,-
1-Feb-14,-,-,-,0.59,-
31-Jan-14,-,-,-,0.60,-
30-Jan-14,-,-,-,0.60,-
29-Jan-14,-,-,-,0.60,-
28-Jan-14,-,-,-,0.60,-
27-Jan-14,-,-,-,0.61,-
26-Jan-14,-,-,-,0.61,-
25-Jan-14,-,-,-,0.61,-
24-Jan-14,-,-,-,0.61,-
23-Jan-14,-,-,-,0.61,-
22-Jan-14,-,-,-,0.62,-
21-Jan-14,-,-,-,0.62,-
20-Jan-14,-,-,-,0.62,-
19-Jan-14,-,-,-,0.61,-
18-Jan-14,-,-,-,0.62,-
17-Jan-14,-,-,-,0.62,-
16-Jan-14,-,-,-,0.62,-
15-Jan-14,-,-,-,0.62,-
14-Jan-14,-,-,-,0.63,-
13-Jan-14,-,-,-,0.63,-
12-Jan-14,-,-,-,0.64,-
11-Jan-14,-,-,-,0.64,-
10-Jan-14,-,-,-,0.65,-
9-Jan-14,-,-,-,0.66,-
8-Jan-14,-,-,-,0.67,-
7-Jan-14,-,-,-,0.68,-
6-Jan-14,-,-,-,0.69,-
5-Jan-14,-,-,-,0.69,-
4-Jan-14,-,-,-,0.70,-
3-Jan-14,-,-,-,0.71,-
2-Jan-14,-,-,-,0.72,-
1-Jan-14,-,-,-,0.75,-
31-Dec-13,-,-,-,0.76,-
30-Dec-13,-,-,-,0.76,-
29-Dec-13,-,-,-,0.76,-
28-Dec-13,-,-,-,0.76,-
27-Dec-13,-,-,-,0.75,-
26-Dec-13,-,-,-,0.74,-
25-Dec-13,-,-,-,0.71,-
24-Dec-13,-,-,-,0.70,-
23-Dec-13,-,-,-,0.70,-
22-Dec-13,-,-,-,0.70,-
21-Dec-13,-,-,-,0.70,-
20-Dec-13,-,-,-,0.70,-
19-Dec-13,-,-,-,0.70,-
18-Dec-13,-,-,-,0.71,-
17-Dec-13,-,-,-,0.71,-
16-Dec-13,-,-,-,0.71,-
15-Dec-13,-,-,-,0.70,-
14-Dec-13,-,-,-,0.70,-
13-Dec-13,-,-,-,0.70,-
12-Dec-13,-,-,-,0.70,-
11-Dec-13,-,-,-,0.69,-
10-Dec-13,-,-,-,0.69,-
9-Dec-13,-,-,-,0.70,-
8-Dec-13,-,-,-,0.71,-
7-Dec-13,-,-,-,0.72,-
6-Dec-13,-,-,-,0.74,-
5-Dec-13,-,-,-,0.80,-
4-Dec-13,-,-,-,0.85,-
3-Dec-13,-,-,-,0.87,-
2-Dec-13,-,-,-,0.88,-
1-Dec-13,-,-,-,0.87,-
30-Nov-13,-,-,-,0.89,-
29-Nov-13,-,-,-,0.87,-
28-Nov-13,-,-,-,0.82,-
27-Nov-13,-,-,-,0.77,-
26-Nov-13,-,-,-,0.75,-
25-Nov-13,-,-,-,0.74,-
24-Nov-13,-,-,-,0.72,-
23-Nov-13,-,-,-,0.71,-
22-Nov-13,-,-,-,0.70,-
21-Nov-13,-,-,-,0.69,-
20-Nov-13,-,-,-,0.68,-
19-Nov-13,-,-,-,0.67,-
18-Nov-13,-,-,-,0.67,-
17-Nov-13,-,-,-,0.67,-
16-Nov-13,-,-,-,0.66,-
15-Nov-13,-,-,-,0.66,-
14-Nov-13,-,-,-,0.65,-
13-Nov-13,-,-,-,0.65,-
12-Nov-13,-,-,-,0.64,-
11-Nov-13,-,-,-,0.63,-
10-Nov-13,-,-,-,0.62,-
9-Nov-13,-,-,-,0.62,-
8-Nov-13,-,-,-,0.62,-
7-Nov-13,-,-,-,0.61,-
6-Nov-13,-,-,-,0.61,-
5-Nov-13,-,-,-,0.61,-
4-Nov-13,-,-,-,0.61,-
3-Nov-13,-,-,-,0.61,-
2-Nov-13,-,-,-,0.60,-
1-Nov-13,-,-,-,0.60,-
31-Oct-13,-,-,-,0.60,-
30-Oct-13,-,-,-,0.60,-
29-Oct-13,-,-,-,0.60,-
28-Oct-13,-,-,-,0.60,-
27-Oct-13,-,-,-,0.59,-
26-Oct-13,-,-,-,0.59,-
25-Oct-13,-,-,-,0.59,-
24-Oct-13,-,-,-,0.59,-
23-Oct-13,-,-,-,0.58,-
22-Oct-13,-,-,-,0.58,-
21-Oct-13,-,-,-,0.58,-
20-Oct-13,-,-,-,0.58,-
19-Oct-13,-,-,-,0.58,-
18-Oct-13,-,-,-,0.57,-
17-Oct-13,-,-,-,0.57,-
16-Oct-13,-,-,-,0.57,-
15-Oct-13,-,-,-,0.57,-
14-Oct-13,-,-,-,0.57,-
13-Oct-13,-,-,-,0.57,-
12-Oct-13,-,-,-,0.57,-
11-Oct-13,-,-,-,0.57,-
10-Oct-13,-,-,-,0.57,-
9-Oct-13,-,-,-,0.56,-
8-Oct-13,-,-,-,0.56,-
7-Oct-13,-,-,-,0.56,-
6-Oct-13,-,-,-,0.56,-
5-Oct-13,-,-,-,0.56,-
4-Oct-13,-,-,-,0.56,-
3-Oct-13,-,-,-,0.56,-
2-Oct-13,-,-,-,0.56,-
1-Oct-13,-,-,-,0.57,-
30-Sep-13,-,-,-,0.57,-
29-Sep-13,-,-,-,0.57,-
28-Sep-13,-,-,-,0.57,-
27-Sep-13,-,-,-,0.57,-
26-Sep-13,-,-,-,0.57,-
25-Sep-13,-,-,-,0.56,-
24-Sep-13,-,-,-,0.56,-
23-Sep-13,-,-,-,0.56,-
22-Sep-13,-,-,-,0.56,-
21-Sep-13,-,-,-,0.56,-
20-Sep-13,-,-,-,0.56,-
19-Sep-13,-,-,-,0.57,-
18-Sep-13,-,-,-,0.58,-
17-Sep-13,-,-,-,0.58,-
16-Sep-13,-,-,-,0.58,-
15-Sep-13,-,-,-,0.57,-
14-Sep-13,-,-,-,0.57,-
13-Sep-13,-,-,-,0.57,-
12-Sep-13,-,-,-,0.57,-
11-Sep-13,-,-,-,0.57,-
10-Sep-13,-,-,-,0.58,-
9-Sep-13,-,-,-,0.58,-
8-Sep-13,-,-,-,0.60,-
7-Sep-13,-,-,-,0.60,-
6-Sep-13,-,-,-,0.60,-
5-Sep-13,-,-,-,0.60,-
